"date","book_id","quantity","sales"
2020-01-10,"J7Q6H7",2,31.5
2020-01-10,"P5P5J5",4,33.92
2020-01-10,"Z0U1D0",4,37.2
2020-01-10,"A9S8L9",3,33.18
2020-01-10,"K7N8K7",1,13.3
2020-01-10,"O4U1X4",3,7.74
2020-01-10,"O4M4J4",4,51.68
2020-01-10,"V6Y7Q6",4,44
2020-01-10,"K1R7A1",1,8.55
2020-01-10,"Y5L3X5",1,7.07
2020-01-10,"D4L4R4",3,16.77
2020-01-10,"F6S7W6",1,10.2
2020-01-10,"C8B6Q8",3,16.83
2020-01-10,"Q3B2F3",3,21.63
2020-01-10,"U1I4Y1",1,19.8
2020-01-10,"L2W2B2",2,20.2
2020-01-10,"E2F0Q2",1,8.08
2020-01-10,"Q2R6D2",1,5.99
2020-01-10,"O6E7Q6",2,12.56
2020-01-10,"V6R0N6",3,37.23
2020-01-10,"G8I9X8",4,49
2020-01-10,"O6N9J6",2,30.24
2020-01-10,"A2C8T2",4,54.92
2020-01-10,"B5W6V5",3,10.29
2020-01-10,"G1F2P1",3,12.36
2020-01-10,"D2K9A2",4,59.48
2020-01-10,"K5W1O5",2,18.96
2020-01-10,"X0R0Q0",3,39.69
2020-01-10,"B0F3Z0",1,12.39
2020-01-10,"K5Q9J5",4,16.04
2020-01-10,"M7Q9F7",3,35.04
2020-01-10,"Q3M7G3",2,19.58
2020-01-10,"X3W0N3",4,34
2020-01-10,"A1R7S1",1,12.84
2020-01-10,"W6Z1L6",2,19.82
2020-01-10,"I1B9X1",1,9.52
2020-01-10,"Y9X7R9",4,16.16
2020-01-10,"B9E6A9",3,31.92
2020-01-10,"J3J0M3",4,71.08
2020-01-10,"T9T1N9",2,18.86
2020-01-10,"X0Q0G0",4,15
2020-01-10,"K7A9V7",4,42.2
2020-01-10,"F0O6N0",3,22.23
2020-01-10,"Q8Z3I8",1,20.4
2020-01-10,"S8F6U8",4,28.4
2020-01-10,"P6M4P6",2,17.48
2020-01-10,"O0A3F0",3,49.92
2020-01-10,"D4P1V4",2,19.92
2020-01-10,"L7J0A7",4,58.44
2020-01-10,"G6S8F6",4,54.96
2020-01-10,"G6S8F6",1,13.74
2020-01-10,"Z2A4Z2",4,37.4
2020-01-10,"F7G9H7",3,38.79
2020-01-10,"Q6E4I6",2,19.34
2020-01-10,"X4P2D4",1,16.93
2020-01-10,"K6B1N6",3,19.26
2020-01-10,"G6U1M6",2,12.66
2020-01-10,"U4P1U4",4,39.48
2020-01-10,"N2D2H2",1,9.82
2020-01-10,"V2I4M2",2,19.62
2020-01-11,"S5Y3S5",2,25.52
2020-01-11,"B6B9G6",3,23.79
2020-01-11,"Q2F9I2",2,8.88
2020-01-11,"E5V6B5",2,23.78
2020-01-11,"A9X6C9",1,12.08
2020-01-11,"P6S2O6",3,33.45
2020-01-11,"L2K1F2",4,27.16
2020-01-11,"C0L1A0",3,22.74
2020-01-11,"Z2S7C2",2,15.48
2020-01-11,"M8E0S8",3,19.47
2020-01-11,"Z4Z6L4",1,10.77
2020-01-11,"L6I1N6",3,17.85
2020-01-11,"H6N3G6",2,32.96
2020-01-11,"C5T8K5",3,34.14
2020-01-11,"J5R6Z5",3,32.1
2020-01-11,"Q6K7Y6",3,28.35
2020-01-11,"Z2H7J2",4,43.28
2020-01-11,"B8F8E8",3,14.16
2020-01-11,"A7O4Q7",2,14.78
2020-01-11,"Z2E2L2",1,13.69
2020-01-11,"G5O5P5",3,44.4
2020-01-11,"C6U2E6",2,18.04
2020-01-11,"P3S4Y3",3,24.6
2020-01-11,"O2V3P2",4,35.16
2020-01-11,"M9L7Y9",3,31.68
2020-01-11,"D9O3U9",3,24.48
2020-01-11,"F4U2L4",1,12.7
2020-01-11,"R2B8A2",1,14.41
2020-01-11,"X8I8N8",3,27.09
2020-01-11,"X5X3I5",3,42.9
2020-01-11,"A9S8L9",1,11.06
2020-01-11,"Y4Y7C4",2,30.46
2020-01-11,"M5Q1J5",1,13.98
2020-01-11,"M0D6G0",2,9.52
2020-01-11,"G2F8F2",4,20.96
2020-01-11,"M0P8L0",1,12.85
2020-01-11,"O6N7R6",1,15.97
2020-01-11,"Q3H7N3",4,38.36
2020-01-11,"A6E4S6",2,7.22
2020-01-11,"U7Q3R7",3,6.12
2020-01-11,"Q2E6V2",2,14.94
2020-01-11,"G0B4M0",3,25.2
2020-01-11,"E7Y4Q7",4,28.28
2020-01-11,"T3A0S3",3,31.89
2020-01-11,"B3S6Y3",1,4.88
2020-01-11,"N4C5O4",3,37.77
2020-01-11,"H2U7B2",4,40.24
2020-01-11,"L7O2D7",3,33.42
2020-01-11,"K6N6H6",4,40.44
2020-01-11,"W8A4L8",3,22.02
2020-01-11,"J0R6P0",4,24.56
2020-01-11,"A2T8H2",3,58.71
2020-01-11,"X0R0Q0",1,13.23
2020-01-11,"F3D4K3",1,7.9
2020-01-11,"F5D0E5",1,10.01
2020-01-11,"Y9O0U9",3,32.82
2020-01-11,"Q4K0T4",1,20.75
2020-01-11,"P9E7Z9",1,10.79
2020-01-11,"W6Z1L6",1,9.91
2020-01-11,"R2P5L2",4,92.16
2020-01-11,"D3Z4D3",2,20.26
2020-01-11,"F4G2V4",4,50.12
2020-01-11,"G6H3F6",1,7.42
2020-01-11,"L2X9R2",1,8.28
2020-01-11,"H8T1J8",1,15.52
2020-01-11,"P5P9I5",3,27.3
2020-01-11,"F0O6N0",3,22.23
2020-01-11,"V3Q1H3",1,20.12
2020-01-11,"W8J7U8",3,16.86
2020-01-11,"X0M2A0",2,16.44
2020-01-11,"X0M2A0",4,32.88
2020-01-11,"E6H9G6",1,10.24
2020-01-11,"E4M2A4",1,10.56
2020-01-11,"E5W2D5",1,9.91
2020-01-11,"L7J0A7",1,14.61
2020-01-11,"U5E7R5",3,19.65
2020-01-11,"F5H2M5",4,26.8
2020-01-11,"V1F9L1",1,10.11
2020-01-11,"U3V3K3",1,13.06
2020-01-11,"U7M2U7",3,19.35
2020-01-11,"M9N9Y9",1,6.22
2020-01-11,"H3S0K3",2,32.52
2020-01-11,"Y4X9C4",2,17.26
2020-01-11,"P9W0M9",2,25.5
2020-01-11,"Y2N1G2",4,35.04
2020-01-11,"I1O7U1",1,9.62
2020-01-11,"J2W3E2",3,22.17
2020-01-11,"K6B1N6",1,6.42
2020-01-11,"K6B1N6",3,19.26
2020-01-11,"I0O7U0",2,33.2
2020-01-11,"B2K5K2",2,21.08
2020-01-11,"C3V6J3",1,6.3
2020-01-11,"C3V6J3",1,6.3
2020-01-11,"R6V2H6",3,29.04
2020-01-11,"O7X1I7",1,3.35
2020-01-11,"X5U8T5",2,25.42
2020-01-11,"U5X4N5",4,45.96
2020-01-11,"P7S3V7",2,33.6
2020-01-11,"N3I7C3",3,45.36
2020-01-11,"C4A3M4",1,4.78
2020-01-11,"H8C3U8",3,44.07
2020-01-11,"R0I7D0",3,33.39
2020-01-11,"R0I7D0",3,33.39
2020-01-11,"B6U8T6",3,22.53
2020-01-12,"F9F9V9",4,41.48
2020-01-12,"W8X1D8",1,3.72
2020-01-12,"G2J0O2",1,10.69
2020-01-12,"N2P3M2",2,11.82
2020-01-12,"H3M0C3",1,5.36
2020-01-12,"R2N1A2",2,22.2
2020-01-12,"B7G0R7",2,17.88
2020-01-12,"Z7D6N7",4,31.96
2020-01-12,"M5T4E5",4,17.84
2020-01-12,"Q8G6N8",2,26.04
2020-01-12,"K2J4E2",4,37.6
2020-01-12,"T9C5V9",1,8.04
2020-01-12,"E8H3A8",3,17.28
2020-01-12,"V7L6N7",3,21.33
2020-01-12,"A1F4X1",2,6.84
2020-01-12,"X7M0V7",3,23.46
2020-01-12,"V7Q7O7",4,17.72
2020-01-12,"R4Y2H4",4,23.04
2020-01-12,"A8T3L8",1,14.54
2020-01-12,"Y6N4X6",2,9.24
2020-01-12,"S6D2H6",1,5.66
2020-01-12,"Z0B0S0",2,7.5
2020-01-12,"I8B4U8",4,18.36
2020-01-12,"B3R4V3",2,6.4
2020-01-12,"A0L6R0",2,19.58
2020-01-12,"E2Y7N2",1,16.59
2020-01-12,"R0J4V0",2,27.24
2020-01-12,"G2F8F2",1,5.24
2020-01-12,"O6N7R6",2,31.94
2020-01-12,"Y8E9G8",1,13.26
2020-01-12,"L0R3J0",2,22.14
2020-01-12,"O8G1P8",2,27.04
2020-01-12,"F6Q4W6",1,8.8
2020-01-12,"Q6E3X6",3,30.75
2020-01-12,"R3Y4R3",4,63.72
2020-01-12,"Y7C1P7",3,43.56
2020-01-12,"M6G2B6",3,19.68
2020-01-12,"U0O9Y0",1,9.78
2020-01-12,"T5G8Y5",1,6.06
2020-01-12,"I1X8R1",2,13.2
2020-01-12,"G8I9X8",3,36.75
2020-01-12,"I9F4Y9",3,34.11
2020-01-12,"Y4C4D4",4,32.16
2020-01-12,"L3D1J3",1,6.86
2020-01-12,"E4F6I4",2,26.5
2020-01-12,"X0R0Q0",2,26.46
2020-01-12,"Y9G8Y9",4,65.68
2020-01-12,"C7E2R7",1,11.01
2020-01-12,"L5F4A5",4,26.68
2020-01-12,"L5Q4I5",4,32.08
2020-01-12,"G6H8W6",1,13.2
2020-01-12,"X5L9U5",3,31.74
2020-01-12,"N1P6D1",3,37.35
2020-01-12,"W8X7K8",4,17.72
2020-01-12,"F6A4L6",3,41.79
2020-01-12,"U1O9M1",4,50.88
2020-01-12,"B2E8L2",4,48.08
2020-01-12,"W5D5Z5",4,46.36
2020-01-12,"E4M2A4",4,42.24
2020-01-12,"S4X2U4",4,21.6
2020-01-12,"B2E7U2",2,23.58
2020-01-12,"P4D5S4",2,13.62
2020-01-12,"K6H2B6",4,50.48
2020-01-12,"I1O7U1",3,28.86
2020-01-12,"N2D2H2",3,29.46
2020-01-12,"O7X1I7",2,6.7
2020-01-12,"D1G4Y1",4,45
2020-01-12,"Q3J6J3",3,7.71
2020-01-12,"X0L6N0",4,51.72
2020-01-13,"E6E9Q6",1,14.28
2020-01-13,"F1W7C1",2,19.78
2020-01-13,"F5B2M5",2,30.28
2020-01-13,"X0M2Y0",2,20.04
2020-01-13,"V0H0V0",1,11.95
2020-01-13,"M8R3C8",4,48.2
2020-01-13,"U8Z0I8",2,8.98
2020-01-13,"A9X6C9",4,48.32
2020-01-13,"P9G5H9",3,33.69
2020-01-13,"Z2S7C2",2,15.48
2020-01-13,"S8D5A8",3,21.9
2020-01-13,"E4H5Q4",2,20.1
2020-01-13,"J5U8T5",1,12.14
2020-01-13,"Q6K7Y6",2,18.9
2020-01-13,"C9M9U9",2,25.48
2020-01-13,"H6C4O6",2,24.94
2020-01-13,"V7Q7O7",4,17.72
2020-01-13,"V2J7J2",4,58.88
2020-01-13,"L7R4I7",3,56.49
2020-01-13,"T0Q7F0",3,10.26
2020-01-13,"G0Y5Y0",2,24.66
2020-01-13,"G0Y5Y0",4,49.32
2020-01-13,"X0V3L0",2,30.32
2020-01-13,"S8L1P8",2,25
2020-01-13,"S5D0W5",1,16.87
2020-01-13,"U3G3G3",3,26.4
2020-01-13,"I8B4U8",3,13.77
2020-01-13,"Q1K9X1",1,10.56
2020-01-13,"Q0V5S0",2,18.3
2020-01-13,"M1A0A1",3,34.47
2020-01-13,"O0G0X0",1,17.64
2020-01-13,"X5X3I5",4,57.2
2020-01-13,"D5L5M5",4,39.08
2020-01-13,"Y4Y7C4",1,15.23
2020-01-13,"N6E9T6",2,18
2020-01-13,"S0C8S0",2,11.66
2020-01-13,"C3Y5X3",3,38.97
2020-01-13,"X9C7A9",4,30.68
2020-01-13,"B5X0U5",1,13.7
2020-01-13,"Q5P6O5",2,23.86
2020-01-13,"L7W3C7",1,5.21
2020-01-13,"P0K4Q0",3,24
2020-01-13,"Y7N5U7",2,10.84
2020-01-13,"X1X8O1",4,27.2
2020-01-13,"L2W2B2",3,30.3
2020-01-13,"H7Y5O7",3,43.41
2020-01-13,"C5X1V5",2,31.28
2020-01-13,"R1Q8X1",2,21
2020-01-13,"Y4C4D4",3,24.12
2020-01-13,"Y1Y4X1",4,42.68
2020-01-13,"Z1U7A1",3,24.84
2020-01-13,"U4O6M4",2,18.7
2020-01-13,"U4O6M4",2,18.7
2020-01-13,"J6R3G6",3,24.69
2020-01-13,"R5P3F5",3,32.16
2020-01-13,"P6X4N6",1,10.26
2020-01-13,"S5S2F5",1,15.73
2020-01-13,"L6H7Y6",1,15.2
2020-01-13,"X2V2U2",2,27.96
2020-01-13,"B0C1B0",2,15.08
2020-01-13,"L2A2K2",1,13.86
2020-01-13,"F9I8B9",4,17.12
2020-01-13,"Y7O6L7",4,50.2
2020-01-13,"L1W7R1",2,5.22
2020-01-13,"R0K5Y0",2,22.72
2020-01-13,"E4M2A4",3,31.68
2020-01-13,"Q4W9Y4",4,20.96
2020-01-13,"F7G9H7",1,12.93
2020-01-13,"U3V3K3",1,13.06
2020-01-13,"H7Y3Z7",3,45.57
2020-01-13,"Y6X5G6",4,12.24
2020-01-13,"A2D9K2",2,18.18
2020-01-13,"N3I7C3",1,15.12
2020-01-14,"D6J0T6",2,11.28
2020-01-14,"D6J0T6",1,5.64
2020-01-14,"T4F7C4",4,37.68
2020-01-14,"U8Z0I8",3,13.47
2020-01-14,"C7U1G7",1,10.41
2020-01-14,"K4Y8F4",2,8.8
2020-01-14,"F5K5I5",2,12.74
2020-01-14,"S6B7F6",2,25.02
2020-01-14,"Q0P1L0",3,45.57
2020-01-14,"L7R4I7",3,56.49
2020-01-14,"Z6B4S6",1,9.11
2020-01-14,"L6U0K6",3,19.68
2020-01-14,"C9N1A9",4,15.24
2020-01-14,"N2V0Q2",2,21.46
2020-01-14,"K5S6V5",1,10.39
2020-01-14,"T7W4E7",4,36.72
2020-01-14,"V4O0T4",3,27.6
2020-01-14,"Y3P2U3",2,16.72
2020-01-14,"W3Y9R3",1,2.92
2020-01-14,"E4U1U4",1,11.97
2020-01-14,"X1X8O1",1,6.8
2020-01-14,"E2F0Q2",4,32.32
2020-01-14,"N6J3V6",1,8.11
2020-01-14,"C6G5I6",2,24.9
2020-01-14,"P8Z3V8",4,37.68
2020-01-14,"D9Z0E9",4,52.04
2020-01-14,"Y1Y4X1",4,42.68
2020-01-14,"Y1Y4X1",3,32.01
2020-01-14,"G2K7M2",2,30.6
2020-01-14,"D2K9A2",2,29.74
2020-01-14,"M6R3I6",4,31.8
2020-01-14,"S1D7V1",2,15.48
2020-01-14,"H6G1Y6",1,20.27
2020-01-14,"F6H6C6",4,21.8
2020-01-14,"A9C7K9",1,13.57
2020-01-14,"D3Z4D3",3,30.39
2020-01-14,"D3Z4D3",2,20.26
2020-01-14,"X0Q0G0",3,11.25
2020-01-14,"N0P1T0",1,9.87
2020-01-14,"H8T1J8",1,15.52
2020-01-14,"Q3E7M3",2,21.52
2020-01-14,"G3G6P3",1,6.9
2020-01-14,"J8D4L8",4,40.04
2020-01-14,"S8F6U8",3,21.3
2020-01-14,"F4Q0Y4",3,32.91
2020-01-14,"P3Q6C3",4,43.08
2020-01-14,"X9S9G9",4,33.24
2020-01-14,"N5A7U5",2,17.34
2020-01-14,"X1X8U1",3,37.14
2020-01-14,"V6H2W6",4,36.08
2020-01-14,"H1M3U1",2,41.84
2020-01-14,"I3G3H3",3,38.55
2020-01-14,"W7G0E7",4,27.36
2020-01-14,"N2D2H2",4,39.28
2020-01-14,"B2U5N2",3,25.05
2020-01-14,"L9A0L9",3,11.25
2020-01-14,"X0L6N0",4,51.72
2020-01-15,"O6P6J6",4,34.24
2020-01-15,"Q7X4A7",3,19.11
2020-01-15,"P9W8T9",4,44.48
2020-01-15,"Z4B1O4",4,48.08
2020-01-15,"S9Q8W9",1,8.57
2020-01-15,"C2Z0N2",3,46.89
2020-01-15,"K2J4E2",4,37.6
2020-01-15,"C1Q1Q1",3,31.53
2020-01-15,"C1Q1Q1",3,31.53
2020-01-15,"H7H6O7",3,30.03
2020-01-15,"L8W3A8",1,16.28
2020-01-15,"R5V0G5",2,24
2020-01-15,"Z8O8E8",4,52.96
2020-01-15,"P6J5T6",1,6.81
2020-01-15,"I8D9S8",4,60.04
2020-01-15,"A7O4Q7",4,29.56
2020-01-15,"I7K6I7",1,12.9
2020-01-15,"F8Z4Z8",4,14.96
2020-01-15,"K8X3L8",4,57.72
2020-01-15,"D5L5M5",3,29.31
2020-01-15,"G6Y3T6",2,21.7
2020-01-15,"Y0S8P0",4,29.72
2020-01-15,"B5X0U5",4,54.8
2020-01-15,"X2B3Y2",3,28.92
2020-01-15,"X6V5F6",3,47.37
2020-01-15,"K9W5U9",2,29.22
2020-01-15,"Z5K5F5",2,12.8
2020-01-15,"D9Z0E9",1,13.01
2020-01-15,"J6I2G6",2,26.86
2020-01-15,"T4G5N4",1,10.53
2020-01-15,"K5W1O5",2,18.96
2020-01-15,"K8Z9G8",4,62.2
2020-01-15,"K8Z9G8",3,46.65
2020-01-15,"Q0F3N0",4,37.48
2020-01-15,"Q0F3N0",3,28.11
2020-01-15,"Q3M7G3",3,29.37
2020-01-15,"J3J0M3",4,71.08
2020-01-15,"O2S7Y2",4,27.04
2020-01-15,"O2S7Y2",1,6.76
2020-01-15,"N2T9G2",3,29.19
2020-01-15,"Q5V1P5",3,49.86
2020-01-15,"W8X7K8",2,8.86
2020-01-15,"U1O9M1",4,50.88
2020-01-15,"M1H3R1",2,32.3
2020-01-15,"U8S9G8",1,9.97
2020-01-15,"I1U8W1",4,21.92
2020-01-15,"W1Y7Y1",1,17.59
2020-01-15,"Y1K9I1",1,15.68
2020-01-15,"X4P2D4",4,67.72
2020-01-15,"H7Y3Z7",1,15.19
2020-01-15,"D4E0D4",1,16.58
2020-01-15,"J2W3E2",2,14.78
2020-01-15,"U4P1U4",1,9.87
2020-01-15,"V2I4M2",3,29.43
2020-01-15,"H8N1G8",2,38.98
2020-01-15,"T5D1M5",2,13.1
2020-01-16,"S5Y3S5",2,25.52
2020-01-16,"R0O1V0",1,10.3
2020-01-16,"B6N4J6",2,12.3
2020-01-16,"F5B2M5",3,45.42
2020-01-16,"I2Q3O2",3,49.8
2020-01-16,"I4C2S4",2,20.4
2020-01-16,"E3U0X3",1,9.55
2020-01-16,"M8E0S8",1,6.49
2020-01-16,"H0S8R0",3,27.54
2020-01-16,"T1P9L1",1,20.54
2020-01-16,"Y8L4H8",2,8.56
2020-01-16,"Q6K7Y6",4,37.8
2020-01-16,"V6J0E6",3,33.06
2020-01-16,"A7O4Q7",3,22.17
2020-01-16,"Z2E2L2",3,41.07
2020-01-16,"O3U7N3",2,26.02
2020-01-16,"H4L0T4",2,18.92
2020-01-16,"V6J1U6",3,20.73
2020-01-16,"D9O3U9",2,16.32
2020-01-16,"Q0V5S0",1,9.15
2020-01-16,"A0A5Y0",3,17.16
2020-01-16,"D0W9T0",2,24.74
2020-01-16,"M2P1I2",4,27.72
2020-01-16,"E2Y7N2",3,49.77
2020-01-16,"Y8C3D8",2,21.92
2020-01-16,"Y8I0E8",4,40.32
2020-01-16,"H4O9G4",4,25.76
2020-01-16,"X2B3Y2",3,28.92
2020-01-16,"V9Y0B9",3,14.25
2020-01-16,"N5I2E5",2,17.02
2020-01-16,"H5L8J5",4,17.16
2020-01-16,"H7Q3T7",1,4.36
2020-01-16,"Y0L6E0",1,10.84
2020-01-16,"U1I4Y1",3,59.4
2020-01-16,"F3E5H3",3,51.81
2020-01-16,"R3Y4R3",4,63.72
2020-01-16,"H3H0H3",4,34.28
2020-01-16,"Z5K5F5",1,6.4
2020-01-16,"B3S6Y3",2,9.76
2020-01-16,"Y4G0X4",2,26.56
2020-01-16,"U6O2A6",1,16.21
2020-01-16,"B6P3T6",3,30.84
2020-01-16,"C4S5Q4",4,30.36
2020-01-16,"P4H0C4",2,14.2
2020-01-16,"S1D7V1",2,15.48
2020-01-16,"E3L7D3",2,19.9
2020-01-16,"C5G1A5",3,23.67
2020-01-16,"J9L0J9",1,9.44
2020-01-16,"I4V4W4",2,27.6
2020-01-16,"L6H7Y6",4,60.8
2020-01-16,"G2I9I2",2,19.8
2020-01-16,"I1S9Y1",2,16.12
2020-01-16,"Q9T9Z9",4,39.12
2020-01-16,"D3Z4D3",3,30.39
2020-01-16,"B6P4T6",2,14.8
2020-01-16,"N1P6D1",4,49.8
2020-01-16,"D5O1H5",4,48.16
2020-01-16,"V3K4O3",1,9.83
2020-01-16,"M1H3R1",1,16.15
2020-01-16,"S8F6U8",1,7.1
2020-01-16,"N9L3L9",4,59.24
2020-01-16,"D4P1V4",4,39.84
2020-01-16,"D9E7G9",3,28.02
2020-01-16,"U5E7R5",4,26.2
2020-01-16,"Z1F7S1",3,21.81
2020-01-16,"X1X8U1",3,37.14
2020-01-16,"P0S4G0",1,15.01
2020-01-16,"H3Z7J3",2,23.32
2020-01-16,"M3S3C3",1,15.89
2020-01-16,"Y4X9C4",3,25.89
2020-01-16,"F7R6L7",1,11.99
2020-01-16,"C2P1O2",3,37.11
2020-01-16,"D1G4Y1",1,11.25
2020-01-16,"P8Z0H8",4,44.92
2020-01-16,"X1X7J1",4,39.96
2020-01-17,"E8T6C8",3,23.46
2020-01-17,"P9R3D9",3,36
2020-01-17,"F5K5I5",2,12.74
2020-01-17,"N2P3M2",4,23.64
2020-01-17,"Q0Q2Y0",3,21.84
2020-01-17,"C2Z0N2",3,46.89
2020-01-17,"H6N3G6",3,49.44
2020-01-17,"Z4G2H4",4,39
2020-01-17,"H0S0T0",2,31.66
2020-01-17,"T5C0V5",4,43.72
2020-01-17,"Z8O8E8",3,39.72
2020-01-17,"A7O4Q7",4,29.56
2020-01-17,"U2P4B2",1,6.37
2020-01-17,"K4O1Q4",1,6.46
2020-01-17,"S5D0W5",4,67.48
2020-01-17,"C0A9P0",2,13.74
2020-01-17,"E1Z4Z1",3,25.38
2020-01-17,"I8B4U8",3,13.77
2020-01-17,"K8X3L8",3,43.29
2020-01-17,"F2F4L2",2,21.88
2020-01-17,"K5S6V5",4,41.56
2020-01-17,"G6Y3T6",4,43.4
2020-01-17,"L7W3C7",1,5.21
2020-01-17,"A7R5O7",2,8.58
2020-01-17,"X6V5F6",4,63.16
2020-01-17,"P0K4Q0",1,8
2020-01-17,"F6Q4W6",4,35.2
2020-01-17,"N6J3V6",2,16.22
2020-01-17,"P2U4I2",4,21.32
2020-01-17,"V1S5Y1",3,30.18
2020-01-17,"R6W1A6",1,8.69
2020-01-17,"I9F4Y9",4,45.48
2020-01-17,"V5M8U5",4,45.44
2020-01-17,"Y5P2D5",3,45.33
2020-01-17,"K6N6H6",1,10.11
2020-01-17,"J0R6P0",2,12.28
2020-01-17,"V0O9T0",3,8.22
2020-01-17,"V0S8H0",2,18.7
2020-01-17,"T6D0N6",2,23
2020-01-17,"U9G8K9",1,8.22
2020-01-17,"J9L0J9",3,28.32
2020-01-17,"Q0F3N0",2,18.74
2020-01-17,"A5H1X5",4,42
2020-01-17,"U7Q2F7",1,2.99
2020-01-17,"S5B2Z5",3,37.68
2020-01-17,"J7Y4D7",1,11.12
2020-01-17,"D0D9Y0",3,33.54
2020-01-17,"S2U1Z2",2,17.28
2020-01-17,"Q3E7M3",2,21.52
2020-01-17,"I4G1A4",4,51.72
2020-01-17,"O9K6H9",1,10.23
2020-01-17,"E5W2D5",2,19.82
2020-01-17,"B2W2Q2",4,20.16
2020-01-17,"M9Q1H9",4,17.76
2020-01-17,"W1Y7Y1",3,52.77
2020-01-17,"X1X8U1",3,37.14
2020-01-17,"F5H2M5",2,13.4
2020-01-17,"J6B1B6",4,59.76
2020-01-17,"T0Q1S0",4,37.68
2020-01-17,"T0A9L0",2,40
2020-01-17,"A2P1U2",4,18.24
2020-01-17,"D4E0D4",3,49.74
2020-01-17,"I0O7U0",4,66.4
2020-01-17,"S4K8M4",1,15.75
2020-01-17,"M8E5R8",2,15.54
2020-01-17,"C3V6J3",2,12.6
2020-01-17,"H6U6X6",2,20.14
2020-01-17,"K7Z0Q7",4,38.72
2020-01-17,"O7X1I7",3,10.05
2020-01-17,"D0H4C0",3,60.3
2020-01-17,"H8C3U8",1,14.69
2020-01-17,"X0L6N0",2,25.86
2020-01-18,"B6N4J6",3,18.45
2020-01-18,"F5B2M5",1,15.14
2020-01-18,"T4F7C4",2,18.84
2020-01-18,"Q5Q8H5",4,16.84
2020-01-18,"P6S2O6",2,22.3
2020-01-18,"K4Y8F4",2,8.8
2020-01-18,"F5K5I5",2,12.74
2020-01-18,"G6J4Z6",4,11.32
2020-01-18,"Z2S7C2",2,15.48
2020-01-18,"Q4X8G4",4,62.76
2020-01-18,"Q0Q2Y0",2,14.56
2020-01-18,"R2N1A2",2,22.2
2020-01-18,"S9Q8W9",1,8.57
2020-01-18,"F8W5W8",1,7.4
2020-01-18,"P7Q1V7",4,66.68
2020-01-18,"M8E0S8",3,19.47
2020-01-18,"K6N6B6",1,5.09
2020-01-18,"H0S0T0",3,47.49
2020-01-18,"Y8L4H8",4,17.12
2020-01-18,"C1Q1Q1",3,31.53
2020-01-18,"H8L3S8",1,9.92
2020-01-18,"Y3W5U3",3,20.31
2020-01-18,"A1F4X1",3,10.26
2020-01-18,"V7Q7O7",3,13.29
2020-01-18,"A7O4Q7",3,22.17
2020-01-18,"K4O1Q4",2,12.92
2020-01-18,"L7R4I7",4,75.32
2020-01-18,"U8B8G8",1,14.3
2020-01-18,"N5F0H5",2,6.6
2020-01-18,"Y1W9K1",3,45.42
2020-01-18,"I2T1K2",3,45.75
2020-01-18,"A8A8I8",1,11.25
2020-01-18,"A8A8I8",2,22.5
2020-01-18,"F4U2L4",2,25.4
2020-01-18,"D0W9T0",3,37.11
2020-01-18,"J0A7B0",2,20.18
2020-01-18,"X5X3I5",3,42.9
2020-01-18,"A9S8L9",1,11.06
2020-01-18,"Y4Y7C4",4,60.92
2020-01-18,"O4U1X4",3,7.74
2020-01-18,"Y8I0E8",2,20.16
2020-01-18,"D2U7B2",3,60.78
2020-01-18,"R0J4V0",3,40.86
2020-01-18,"P0N3D0",2,14.52
2020-01-18,"T3V8C3",1,5.79
2020-01-18,"C0W7A0",3,34.92
2020-01-18,"Y5E7P5",4,63.16
2020-01-18,"U9W0X9",4,82.36
2020-01-18,"L5H4V5",2,14.74
2020-01-18,"Q2E6V2",4,29.88
2020-01-18,"U1I4Y1",2,39.6
2020-01-18,"O9X9P9",3,8.1
2020-01-18,"G7P8Z7",2,29.16
2020-01-18,"T3J9M3",1,5.6
2020-01-18,"C6G5I6",2,24.9
2020-01-18,"C6G5I6",1,12.45
2020-01-18,"M0L0Q0",4,44.36
2020-01-18,"S3U0I3",1,12.42
2020-01-18,"Y4G0X4",2,26.56
2020-01-18,"H2U7B2",4,40.24
2020-01-18,"H2U7B2",2,20.12
2020-01-18,"H2U7B2",1,10.06
2020-01-18,"I2V6O2",1,14.53
2020-01-18,"Q6H9E6",3,25.2
2020-01-18,"D2K9A2",1,14.87
2020-01-18,"P9M3R9",3,27.69
2020-01-18,"M5D8H5",2,21.6
2020-01-18,"F7R9H7",3,23.7
2020-01-18,"J2L3G2",3,9.75
2020-01-18,"K5W1O5",2,18.96
2020-01-18,"P9M3L9",3,20.55
2020-01-18,"T9V3D9",4,31.4
2020-01-18,"P4H0C4",3,21.3
2020-01-18,"J6X4U6",1,3.73
2020-01-18,"P6X4N6",2,20.52
2020-01-18,"P3R3R3",2,18.26
2020-01-18,"P9E7Z9",1,10.79
2020-01-18,"F6H6C6",3,16.35
2020-01-18,"R0V1L0",2,23.16
2020-01-18,"B0C1B0",3,22.62
2020-01-18,"C2R5O2",3,35.31
2020-01-18,"K2L1L2",2,35.7
2020-01-18,"F0O6N0",4,29.64
2020-01-18,"V9W7Q9",1,13.48
2020-01-18,"B3C6G3",3,30.39
2020-01-18,"F4Q0Y4",4,43.88
2020-01-18,"E5W2D5",2,19.82
2020-01-18,"Z5X0F5",1,12.31
